userId,rating,movieId
63,4.5,Action|Adventure|Sci-Fi|IMAX
63,4.0,Comedy
63,0.5,Action|Adventure|Sci-Fi|IMAX
63,5.0,Adventure|Animation|Comedy|Fantasy|Musical|Romance
63,5.0,Action|Adventure|Animation|Children|Comedy|Fantasy
63,4.0,Action|Adventure|Sci-Fi|IMAX
63,3.5,Action|Adventure|Sci-Fi
63,4.0,Action|Sci-Fi|IMAX
63,5.0,Action|Adventure|Thriller
63,4.0,Action|Adventure|Sci-Fi
63,5.0,Action|Animation|Comedy
63,4.0,Action|Adventure|Sci-Fi
63,5.0,Adventure|Animation|Children|Comedy|Drama|Fantasy
64,4.0,Adventure|Animation|Children|Comedy|Fantasy
64,3.5,Comedy|Romance
64,4.5,Action|Crime|Thriller
64,5.0,Crime|Drama
64,3.5,Comedy
64,3.5,Crime|Drama|Horror|Mystery|Thriller
64,3.5,Drama|Romance
64,4.0,Mystery|Sci-Fi|Thriller
64,4.5,Children|Drama
64,4.0,Crime|Drama
64,4.0,Comedy|Romance
64,3.5,Comedy|Drama|Thriller
64,4.5,Mystery|Thriller
64,3.0,Animation|Children|Drama|Musical|Romance
64,3.0,Crime|Mystery|Thriller
64,4.0,Action|Comedy|Horror|Thriller
64,3.0,Comedy
64,4.0,Action|Drama|War
64,4.0,Crime|Drama|Thriller
64,3.0,Action|Adventure|Comedy|Crime
64,3.0,Comedy
64,3.0,Action|Drama|Romance|War
64,2.5,Action|Adventure|Comedy|Crime
64,3.5,Crime|Drama|Mystery
64,2.5,Action|Adventure|Mystery|Sci-Fi
64,3.5,Action|Romance|Western
64,3.0,Action|Crime|Thriller
64,2.5,Comedy|Romance
64,3.0,Action|Crime|Drama|Mystery|Sci-Fi|Thriller
64,3.5,Drama|Romance
64,3.0,Comedy
64,4.5,Adventure|Comedy
64,3.5,Action|Comedy|Romance
64,4.0,Drama|Horror
64,3.5,Action|Adventure|Sci-Fi
64,3.5,Drama|Fantasy|Romance
64,5.0,Drama|Romance|War|Western
64,4.0,Action|Crime|Drama|Thriller
64,4.5,Comedy|Crime|Drama|Thriller
64,3.5,Drama
64,3.0,Action|Adventure|Sci-Fi
64,3.5,Comedy|Drama|Fantasy
64,5.0,Crime|Drama
64,4.5,Comedy
64,3.5,Comedy
64,3.5,Drama|Mystery|Thriller
64,4.0,Action|Crime|Fantasy|Thriller
64,2.5,Children|Comedy|Fantasy
64,4.0,Comedy|Drama|Romance|War
64,4.5,Comedy|Romance
64,4.0,Adventure|Animation|Children|Drama|Musical|IMAX
64,4.0,Drama
64,3.5,Action|Comedy|Crime|Fantasy
64,2.0,Action|Comedy
64,3.0,Action|Romance|Thriller
64,2.5,Adventure|Comedy|Western
64,3.5,Comedy|Sci-Fi
64,3.5,Action|Comedy|War
64,4.0,Action|Adventure|Sci-Fi|Thriller
64,3.5,Comedy|Drama
64,4.0,Drama|Romance
64,4.0,Comedy
64,5.0,Drama|War
64,3.5,Comedy|Romance|Thriller
64,4.0,Action|Drama|Western
64,4.0,Crime|Thriller
64,4.0,Comedy
64,3.0,Children|Comedy
64,4.0,Comedy|Drama|Fantasy|Romance|Thriller
64,4.0,Adventure|Animation|Children|Comedy|Musical
64,4.0,Action|Sci-Fi
64,5.0,Adventure|Drama|Western
64,5.0,Crime|Horror|Thriller
64,3.5,Animation|Children|Fantasy|Musical|Romance|IMAX
64,4.0,Animation|Children|Fantasy|Musical
64,3.5,Comedy|Romance
64,4.0,Comedy|Crime|Drama|Thriller
64,4.5,Crime|Drama|Mystery|Thriller
64,3.5,Action|Crime|Drama|War
64,3.0,Drama|Romance
64,4.5,Comedy|Romance
64,3.5,Action|Adventure|Romance|Thriller
64,3.0,Comedy|Crime
64,5.0,Comedy|Crime|Drama
64,3.0,Action|Adventure|Sci-Fi|Thriller
64,2.5,Animation|Children|Drama|Musical|Romance
64,3.0,Comedy|Thriller
64,3.5,Comedy
64,3.0,Action|Drama|Thriller
64,3.5,Comedy|Fantasy|Romance|Sci-Fi
64,5.0,Crime|Drama
64,4.0,Action|Adventure|Mystery|Romance|Thriller
64,4.0,Adventure|Children|Fantasy|Musical
64,1.0,Adventure|Drama|Sci-Fi
64,3.5,Horror|Sci-Fi|Thriller
64,4.0,Children|Comedy|Fantasy|Musical
64,4.0,Animation|Children|Drama|Musical
64,3.0,Action|Crime|Thriller
64,3.0,Comedy|Drama
64,3.5,Drama|Romance
64,3.5,Comedy|Drama
64,3.5,Thriller
64,4.0,Children|Comedy|Fantasy|Musical
64,4.5,Comedy|Crime
64,4.0,Drama|Musical|Romance
64,4.0,Crime|Mystery|Thriller
64,5.0,Drama|War
64,4.5,Crime|Mystery|Thriller
64,4.5,Drama|Romance|Thriller
64,5.0,Drama
64,4.5,Children|Drama|Sci-Fi
64,3.0,Action|Romance
64,3.5,Comedy|Drama
64,4.0,Adventure|Comedy|Fantasy
64,4.0,Animation|Children|Comedy|Crime
64,4.0,Drama|Romance|War
64,5.0,Drama
64,3.5,Action|Adventure|Sci-Fi
64,4.5,Action|Adventure|Comedy|Fantasy|Romance
64,5.0,Drama
64,5.0,Adventure|Drama|War
64,4.0,Drama
64,5.0,Action|Drama|War
64,3.5,Action|Adventure|Sci-Fi
64,5.0,Crime|Drama
64,4.0,Horror|Sci-Fi
64,4.0,Action|Adventure|Comedy|Fantasy|Horror
64,5.0,Drama|War
64,5.0,Crime|Drama
64,4.0,Drama|War
64,4.0,Drama
64,4.0,Drama
64,3.5,Action|Sci-Fi|Thriller
64,5.0,Adventure|Drama|War
64,3.5,Horror
64,4.5,Drama|War
64,4.0,Comedy|Fantasy|Romance
64,3.5,Drama|Western
64,4.0,Drama
64,3.5,Animation|Children|Fantasy|Musical
64,3.0,Comedy
64,4.5,Action|Adventure|Drama
64,4.5,Comedy
64,5.0,Drama
64,4.0,Children|Drama|Fantasy
64,3.0,Action|Horror|Sci-Fi|Thriller
64,3.5,Fantasy|Horror|Romance|Thriller
64,4.0,Thriller
64,4.5,Drama|Fantasy|Horror|Thriller
64,4.0,Horror
64,4.0,Drama
64,5.0,Action|Horror
64,3.5,Action|Comedy|Sci-Fi
64,3.5,Action|Comedy|Crime|Drama|Sci-Fi
64,4.0,Adventure|Animation|Comedy|Crime
64,3.5,Comedy|Horror|Mystery|Thriller
64,5.0,Action|Romance|War|Western
64,4.0,Crime|Drama
64,3.0,Action|Romance|Sci-Fi|Thriller
64,3.0,Comedy
64,4.0,Comedy
64,4.0,Action|Adventure|Comedy
64,3.5,Action|Adventure|Comedy|Sci-Fi
64,2.0,Action|Adventure|Thriller
64,2.5,Comedy|Romance
64,3.5,Action|Comedy|Sci-Fi
64,4.0,Crime|Film-Noir|Mystery|Thriller
64,3.0,Drama|Mystery|Thriller
64,3.5,Comedy|Drama|Romance
64,4.0,Comedy|Drama
64,2.5,Horror|Mystery|Thriller
64,2.5,Drama|Mystery|Thriller
64,4.5,Drama
64,4.0,Comedy|Drama|Sci-Fi
64,3.0,Action|Horror|Sci-Fi
64,4.5,Drama|Romance
64,3.0,Comedy|Horror|Mystery|Thriller
64,4.0,Crime|Drama|Thriller
64,5.0,Comedy|Crime
64,3.5,Adventure|Film-Noir|Sci-Fi|Thriller
64,4.0,Action|Horror|Sci-Fi
64,4.0,Comedy|Romance
64,3.0,Comedy|Drama|Romance
64,3.0,Crime|Drama|Mystery|Thriller
64,2.5,Comedy|Drama|Romance
64,3.5,Drama|Mystery|Thriller
64,4.0,Adventure|Animation|Children|Comedy|Drama|Musical|Romance
64,3.0,Comedy
64,5.0,Comedy|Crime|Drama|Romance|Thriller
64,2.5,Action|Romance|Sci-Fi|Thriller
64,4.0,Drama|Musical|Romance
64,3.0,Action|Crime|Thriller
64,4.0,Drama
64,4.5,Adventure|Fantasy|Musical
64,3.5,Comedy|Drama
64,4.5,Horror|Thriller
64,4.5,Comedy|Horror
64,4.0,Action|Adventure|Children|Comedy|Fantasy
64,3.5,Action|Comedy|Romance
64,3.5,Animation|Children|Drama
64,5.0,Action|Adventure|Drama
64,3.5,Crime|Drama|Mystery|Thriller
64,4.0,Action|Drama|War
64,3.5,Adventure|Children|Comedy|Fantasy|Sci-Fi
64,4.0,Documentary
64,4.0,Animation|Children|Comedy|Musical
64,4.0,Animation|Children|Comedy|Romance
64,3.0,Children|Comedy
64,3.0,Adventure|Animation|Children
64,3.5,Animation|Children|Fantasy|Musical
64,3.5,Comedy|Fantasy|Romance
64,3.0,Action|Adventure|Fantasy
64,4.0,Children|Comedy|Fantasy
64,4.0,Adventure|Fantasy
64,4.0,Adventure|Children|Fantasy
64,3.5,Action|Horror|Thriller
64,3.5,Comedy|Fantasy
64,3.5,Action|Adventure|Fantasy
64,4.5,Action|Crime|Drama
64,4.0,Comedy|Drama|Romance
64,4.0,Crime|Drama|Thriller
64,3.0,Action|Comedy|Crime|Thriller
64,5.0,Action|Crime|Thriller
64,4.0,Drama|Fantasy|Romance
64,3.0,Adventure|Animation|Children|Comedy|Fantasy
64,3.5,Comedy
64,4.5,Drama
64,3.5,Comedy|Drama|Fantasy
64,4.0,Comedy|Drama|Romance|War
64,4.0,Crime|Drama
64,4.0,Adventure|Animation|Children|Comedy
64,3.0,Comedy|Drama|Romance
64,3.5,Animation|Musical
64,5.0,Comedy|Drama
64,4.0,Comedy|Drama|Romance
64,3.5,Action|Adventure|Comedy|Romance
64,5.0,Drama
64,5.0,Action|Drama|War
64,2.0,Adventure|Comedy|Sci-Fi
64,3.0,Adventure|Comedy
64,4.5,Comedy|Crime
64,3.0,Comedy
64,3.5,Drama
64,3.5,Comedy|Crime|Thriller
64,4.0,Action|Sci-Fi|Thriller
64,3.0,Comedy|Crime
64,3.0,Comedy|Romance
64,3.5,Comedy
64,3.5,Action|Adventure|Comedy|Fantasy|Horror|Thriller
64,4.5,Action|Adventure|Sci-Fi
64,4.0,Comedy|Horror|Musical|Sci-Fi
64,4.0,Action|Adventure|Comedy
64,5.0,Action|Crime
64,3.0,Comedy
64,3.5,Comedy|Horror
64,4.5,Animation|Comedy|Musical
64,2.5,Comedy|Romance
64,3.5,Drama|Horror|Thriller
64,3.0,Drama|Mystery|Thriller
64,3.0,Action|Horror|Sci-Fi|Thriller
64,3.5,Action|Comedy|Fantasy
64,4.0,Comedy|Horror|Musical
64,5.0,Adventure|Animation|Children|Drama|Sci-Fi
64,4.5,Drama|Horror|Mystery
64,4.0,Comedy
64,4.0,Comedy|Drama|Fantasy|Romance
64,5.0,Children|Comedy
64,3.5,Action|Adventure|Fantasy
64,2.5,Drama|Romance
64,4.0,Adventure|Drama|Thriller
64,3.5,Action|Adventure|Drama
64,4.5,Drama
64,3.0,Action|Adventure|Sci-Fi|Thriller
64,3.5,Comedy
64,4.5,Action|Crime|Drama|Thriller
64,4.0,Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
64,4.0,Comedy|Drama|Fantasy
64,3.0,Thriller
64,4.0,Action|Adventure
64,3.5,Comedy|Sci-Fi
64,3.5,Comedy
64,4.0,Adventure|Comedy|Fantasy
64,5.0,Comedy|Romance
64,3.5,Drama
64,3.5,Drama|Thriller
64,4.0,Drama|Mystery
64,3.0,Action|Drama
64,4.0,Comedy|Drama|Fantasy|Romance
64,4.0,Adventure|Animation|Children|Comedy|Fantasy
64,4.0,Crime|Drama
64,4.0,Drama
64,4.0,Drama
64,3.5,Adventure|Comedy|Sci-Fi
64,3.5,Drama|Mystery|Thriller
64,4.0,Comedy|Drama|Romance
64,3.5,Comedy|Crime
64,4.5,Comedy
64,3.5,Drama|Romance|Thriller
64,2.0,Comedy|Horror|Mystery|Thriller
64,4.0,Horror|Sci-Fi|Thriller
64,3.0,Comedy|Crime
64,0.5,Sci-Fi
64,5.0,Crime|Drama
64,4.5,Drama|Mystery|Thriller
64,4.0,Adventure|Children|Comedy|Musical
64,2.0,Drama
64,3.5,Adventure|Crime|Drama
64,4.5,Comedy
64,3.5,Comedy
64,4.0,Comedy|Drama|Romance
64,3.0,Adventure|Comedy|Fantasy
64,4.5,Drama|Horror|Thriller
64,3.0,Drama|Thriller
64,4.0,Comedy|Drama
64,5.0,Crime|Horror|Mystery|Thriller
64,3.0,Comedy
64,4.0,Drama|Romance
64,5.0,Adventure|Comedy
64,3.0,Comedy
64,3.5,Comedy|Western
64,2.5,Action|Crime
64,3.0,Adventure|Comedy
64,3.5,Drama|Thriller
64,2.5,Comedy|Horror
64,3.5,Action|Adventure|Sci-Fi
64,4.0,Comedy
64,3.0,Action|Adventure|Comedy|Sci-Fi
64,3.5,Drama|Horror|Thriller
64,4.0,Drama
64,3.0,Drama
64,4.0,Drama
64,0.5,Drama
64,4.0,Drama|Sci-Fi
64,4.5,Action|Drama|Romance
64,4.5,Comedy
64,4.5,Comedy|Crime|Thriller
64,4.5,Adventure|Animation|Children|Comedy|Fantasy
64,3.5,Drama
64,1.0,Comedy|Drama|Romance
64,2.5,Comedy|Crime
64,4.0,Adventure|Comedy|Crime
64,4.0,Crime|Drama|Thriller
64,3.0,Fantasy|Horror|Thriller
64,5.0,Comedy|Horror|Thriller
64,4.5,Drama|Romance
64,3.0,Horror|Thriller
64,3.5,Drama|War
64,4.5,Mystery|Thriller
64,5.0,Drama|Thriller
64,3.5,Crime|Drama
64,4.0,Comedy|Drama|Romance
64,3.5,Action|Crime|Drama
64,3.0,Action|Adventure|Comedy|Thriller
64,3.5,Adventure|Animation|Children|Comedy|Fantasy|Romance
64,3.0,Drama|Musical|Romance
64,3.0,Action|Drama|Romance|War
64,3.5,Comedy|Western
64,2.5,Comedy|Sci-Fi
64,2.5,Action|Crime|Thriller
64,3.5,Adventure|Drama|Sci-Fi
64,5.0,Drama|Romance
64,3.5,Action|Drama
64,4.5,Comedy|Romance
64,4.0,Adventure|Comedy|Sci-Fi
64,3.5,Comedy|Drama
64,3.0,Action|Comedy
64,3.5,Drama|Horror|Mystery|Thriller
64,2.0,Adventure|Comedy
64,3.0,Comedy
64,4.0,Crime|Drama|Thriller
64,3.5,Comedy
64,4.0,Crime|Horror|Mystery|Thriller
64,4.0,Drama|Mystery|Sci-Fi|Thriller
64,4.0,Adventure|Animation|Children|Comedy|Fantasy
64,3.5,Adventure|Children|Fantasy
64,3.5,Adventure|Drama|Romance
64,5.0,Comedy|Romance
64,3.0,Mystery|Romance|Sci-Fi|Thriller
64,4.0,Comedy|Drama
64,4.0,Adventure|Comedy|Fantasy|Sci-Fi
64,4.5,Adventure|Fantasy
64,5.0,Action|Drama|War
64,4.0,Drama|Romance
64,4.0,Action|Mystery|Thriller
64,3.5,Action|Adventure|Drama|Thriller
64,3.5,Action|Drama|War
64,3.5,Adventure|Animation|Children|Comedy
64,4.0,Drama|Romance
64,3.0,Action|Horror|Thriller
64,4.0,Thriller
64,4.5,Crime|Drama|Mystery
64,4.5,Comedy|Romance
64,3.0,Comedy
64,3.5,Action|Crime|Drama|Mystery|Thriller
64,3.5,Drama|Fantasy
64,3.5,Action|Mystery|Thriller
64,4.0,Action|Crime|Mystery|Sci-Fi|Thriller
64,3.5,Comedy
64,4.5,Horror|Sci-Fi|Thriller
64,3.5,Drama|Thriller
64,4.0,Comedy|Drama|Romance
64,3.5,Crime|Mystery|Thriller
64,3.5,Documentary
64,5.0,Comedy|Drama|Romance
64,3.0,Horror|Mystery|Thriller
64,5.0,Animation|Drama|War
64,4.5,Action|Drama|Thriller
64,4.0,Drama
64,3.5,Adventure|Fantasy
64,3.5,Drama|Romance
64,4.5,Comedy|Drama|Romance
64,3.5,Action|Sci-Fi|Thriller
64,4.5,Adventure|Fantasy
64,4.5,Crime|Drama
64,4.0,Crime|Drama
64,3.5,Comedy|Crime|Drama|Musical
64,3.5,Action|Adventure|Crime|Drama|Thriller
64,0.5,Comedy|Romance
64,5.0,Comedy
64,4.0,Crime|Drama|Mystery|Thriller
64,4.0,Comedy|Drama|Romance
64,3.0,Horror|Mystery|Thriller
64,4.0,Drama|Thriller
64,2.0,Comedy
64,4.0,Comedy|Musical
64,3.5,Crime|Horror|Mystery|Thriller
64,4.5,Documentary
64,3.5,Action|Adventure|Sci-Fi|Thriller
64,3.0,Action|Adventure|Sci-Fi|Thriller|IMAX
64,3.5,Comedy|Drama|Fantasy|Romance
64,5.0,Adventure|Animation|Children|Comedy
64,5.0,Drama
64,4.5,Action|Horror|Sci-Fi
64,4.0,Action|Adventure|Comedy|Fantasy
64,4.5,Comedy|Horror|Sci-Fi
64,4.0,Comedy|Drama|Romance
64,4.0,Crime|Drama
64,3.5,Comedy|Musical
64,3.5,Crime|Drama|Mystery
64,4.0,Action|Crime|Thriller
64,3.5,Children|Comedy|Fantasy
64,3.5,Comedy
64,4.0,Comedy|Crime
64,4.0,Drama|Horror|Thriller
64,3.0,Action|Comedy|Crime|Thriller
64,4.5,Action|Adventure|Drama
64,4.5,Drama|Romance
64,4.0,Drama|Fantasy|Romance
64,4.5,Action|Adventure|Drama|Fantasy
64,4.0,Crime|Drama
64,4.0,Drama|Romance|War
64,3.0,Action|Comedy|Crime|Drama|Horror|Thriller
64,3.0,Drama|Sci-Fi|Thriller
64,3.0,Comedy|Romance
64,3.5,Drama
64,4.5,Action|Drama|Horror|Thriller
64,4.5,Drama|Romance|Sci-Fi
64,1.5,Comedy|Horror
64,4.0,Action|Drama|Thriller
64,3.5,Action|Crime|Drama|Mystery|Thriller
64,4.0,Comedy
64,3.0,Comedy|Romance
64,4.5,Adventure|Children|Sci-Fi
64,3.5,Horror|Mystery|Thriller
64,4.5,Drama|Horror|Mystery|Thriller
64,5.0,Drama
64,3.5,Action|Drama|Romance|Thriller
64,3.5,Adventure|Animation|Children|Comedy|Musical|Romance
64,3.5,Adventure|Fantasy|IMAX
64,5.0,Comedy
64,4.0,Comedy|Documentary|Drama
64,3.5,Comedy
64,4.0,Documentary
64,4.0,Comedy|Romance
64,4.0,Comedy
64,4.5,Crime|Drama
64,3.5,Drama|Mystery|Thriller
64,4.5,Comedy|Drama|Romance
64,4.5,Action|Adventure|Drama|War
64,4.0,Action|Crime|Drama|Thriller
64,3.5,Action|Adventure|Drama
64,4.5,Adventure|Drama
64,5.0,Comedy|Horror
64,5.0,Action|Adventure|Animation|Comedy
64,3.0,Comedy|Drama|Romance
64,4.5,Drama|Mystery|Thriller
64,3.5,Horror|Mystery|Thriller
64,3.5,Action|Adventure|Animation|Children|Comedy
64,4.0,Drama|Romance
64,3.5,Action|Drama|Romance
64,3.5,Action|Adventure|Children|Crime|Mystery|Thriller
64,3.5,Drama|Romance
64,4.5,Drama|Fantasy|Romance|Sci-Fi
64,5.0,Comedy|Romance
64,5.0,Mystery|Thriller
64,3.5,Action|Thriller
64,4.5,Action|Drama|War
64,3.5,Drama
64,4.0,Adventure|Children|Comedy|Fantasy|IMAX
64,5.0,Adventure|Comedy|Fantasy
64,4.0,Action|Comedy
64,4.5,Action|Crime|Film-Noir|Mystery|Thriller
64,2.5,Crime|Drama
64,4.0,Horror|Thriller
64,4.0,Action|Crime|IMAX
64,4.5,Documentary
64,3.0,Comedy|Romance
64,3.5,Comedy|Drama
64,3.0,Action|Crime|Drama|Thriller
64,4.0,Drama|Romance
64,4.0,Adventure|Fantasy|Thriller|IMAX
64,4.0,Drama|Musical|Romance
64,4.0,Adventure|Children|Fantasy
64,4.0,Action|Adventure|Drama|Fantasy|Thriller
64,4.5,Crime|Drama|Mystery|Thriller
64,2.5,Drama|Mystery|Thriller
64,4.5,Adventure|Comedy|Drama
65,4.0,Crime|Drama
65,4.0,Drama|War
65,3.0,Action|Crime|Thriller
65,4.0,Drama
65,4.5,Comedy|Drama|Sci-Fi
65,4.0,Action|Drama|War
65,4.5,Crime|Drama
65,4.5,Action|Crime|Drama|Thriller
65,4.5,Crime|Drama
65,4.0,Mystery|Thriller
65,3.5,Adventure|Fantasy
65,4.0,Action|Adventure|Drama|Fantasy
65,3.5,Action|Adventure|Drama|War
65,3.5,Action|Crime|Drama|Thriller
65,4.0,Drama|Romance
65,4.0,Action|Crime|Drama|Thriller|War
65,4.5,Action|Sci-Fi|Thriller|IMAX
65,3.5,Comedy|Drama|Fantasy|Romance
65,3.5,Drama|Fantasy|Mystery|Romance
65,4.5,Drama|Mystery|Sci-Fi|Thriller
65,5.0,Action|Adventure|Drama
65,4.5,Action|Crime|Drama|IMAX
65,4.5,Crime|Drama
65,4.5,Drama|Mystery|Thriller
65,4.5,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
65,3.0,Action|Adventure|Sci-Fi|Thriller|War
65,4.0,Drama
65,4.5,Action|Adventure|Comedy|Crime|Mystery|Thriller
65,4.0,Drama|Sci-Fi|IMAX
65,3.0,Comedy|Drama
65,4.5,Sci-Fi|IMAX
65,4.0,Action|Sci-Fi|IMAX
65,4.5,Drama|Thriller|War
65,3.0,Action|Adventure|Comedy|Sci-Fi
66,4.0,Adventure|Animation|Children|Comedy|Fantasy
66,4.0,Comedy
66,4.0,Comedy
66,3.0,Comedy
66,4.0,Comedy|Crime|Thriller
66,4.5,Adventure|Drama|Fantasy|Mystery|Sci-Fi
66,5.0,Mystery|Sci-Fi|Thriller
66,5.0,Mystery|Thriller
66,4.0,Crime|Mystery|Thriller
66,5.0,Action|Drama|War
66,4.5,Crime|Drama|Thriller
66,3.5,Action|Sci-Fi|Thriller
66,2.0,Action|Children
66,4.0,Action|Adventure|Sci-Fi
66,3.5,Comedy
66,5.0,Comedy|Drama|Romance
66,3.0,Comedy
66,0.5,Comedy
66,2.5,Action|Adventure|Sci-Fi
66,3.5,Comedy|Drama
66,3.5,Drama|Horror|Sci-Fi
66,4.0,Drama
66,4.0,Action|Crime|Drama|Thriller
66,5.0,Comedy|Crime|Drama|Thriller
66,4.5,Crime|Drama
66,4.0,Drama
66,5.0,Comedy|Drama|Romance|War
66,5.0,Comedy|Romance
66,3.5,Action|Adventure|Comedy|Romance|Thriller
66,3.0,Comedy|Thriller
66,3.0,Action|Adventure|Sci-Fi
66,3.0,Thriller
66,3.0,Action|Adventure|Sci-Fi|Thriller
66,2.0,Drama|Thriller
66,2.5,Action|Adventure|Comedy|Fantasy
66,3.0,Comedy|Drama
66,4.0,Drama
66,4.5,Drama
66,5.0,Drama
66,5.0,Action|Sci-Fi|Thriller
66,3.5,Animation|Children|Fantasy|Musical
66,3.5,Crime|Thriller
66,3.0,Children|Comedy
66,4.0,Action|Sci-Fi
66,4.5,Adventure|Drama|Western
66,4.0,Action|Crime|Thriller
66,4.0,Crime|Horror|Thriller
66,4.0,Comedy|Crime|Drama|Thriller
66,3.5,Comedy
66,4.0,Crime|Drama|Mystery|Thriller
66,3.0,Comedy
66,3.5,Comedy
66,4.0,Comedy|Sci-Fi
66,2.5,Comedy|Crime
66,3.5,Action|Adventure|Sci-Fi|Thriller
66,4.0,Comedy|Horror|Thriller
66,4.0,Drama|Thriller
66,3.5,Action|Adventure|Sci-Fi|Thriller
66,4.5,Drama|Mystery|Romance|Thriller
66,4.5,Drama|Romance
66,3.5,Adventure|Children|Fantasy|Musical
66,5.0,Drama|Film-Noir|Romance
66,4.0,Children|Drama|Fantasy|Romance
66,4.0,Drama
66,3.0,Action|Thriller
66,4.5,Animation|Children|Musical
66,3.5,Adventure|Drama
66,4.0,Action|Crime|Thriller
66,4.0,Action|Drama|Thriller
66,3.5,Action|Adventure
66,4.5,Children|Comedy|Fantasy|Musical
66,4.5,Comedy|Crime
66,4.0,Comedy
66,4.0,Crime|Mystery|Thriller
66,4.0,Drama|War
66,3.5,Drama
66,4.0,Drama|Romance|Thriller
66,3.5,Action|Drama|Romance
66,4.0,Action|Adventure|Sci-Fi|Thriller
66,5.0,Adventure|Comedy|Fantasy
66,4.5,Drama
66,4.0,Action|Adventure|Sci-Fi
66,4.0,Action|Adventure|Comedy|Fantasy|Romance
66,3.0,Action|Adventure
66,5.0,Action|Adventure|Horror|Sci-Fi
66,5.0,Action|Adventure|Western
66,4.5,Drama
66,5.0,Crime|Drama|Sci-Fi|Thriller
66,3.0,Action|Adventure|Sci-Fi
66,3.5,Crime|Drama
66,4.0,Horror|Sci-Fi
66,4.5,Action|Adventure|Comedy|Fantasy|Horror
66,4.5,Adventure|Drama|Romance
66,5.0,Drama|War
66,4.5,Drama|War
66,4.5,Action|Drama|Romance|War
66,4.0,Action|Sci-Fi|Thriller
66,4.0,Drama|War
66,5.0,Comedy|Drama
66,4.5,Drama
66,5.0,Comedy|Drama|Romance
66,4.5,Crime|Film-Noir|Mystery|Thriller
66,4.0,Comedy|Romance
66,4.0,Horror
66,3.5,Adventure|Drama
66,5.0,Action|Comedy|Fantasy|Horror
66,3.5,Comedy|Fantasy|Romance
66,5.0,Drama|Western
66,3.0,Adventure|Comedy|Sci-Fi
66,4.5,Action|Adventure|Fantasy
66,5.0,Crime|Film-Noir|Mystery
66,4.0,Comedy
66,5.0,Comedy
66,4.5,Children|Drama|Fantasy
66,0.5,Horror
66,4.0,Drama|Fantasy|Horror
66,3.5,Action|Adventure|Sci-Fi|Thriller
66,5.0,Drama
66,3.5,Action|Adventure|Thriller
66,4.0,Action|Comedy|Western
66,2.5,Action|Drama
66,4.5,Comedy
66,4.5,Comedy|Horror|Mystery|Thriller
66,4.5,Comedy
66,3.5,Action|Drama|Thriller
66,4.5,Comedy|Crime|Romance
66,4.0,Action|Adventure|Comedy
66,3.0,Action|Adventure|Comedy|Sci-Fi
66,4.0,Comedy|Romance
66,4.5,Comedy|Romance
66,3.5,Action|Adventure|Thriller
66,3.0,Action|Thriller|War
66,4.5,Drama|Mystery|Thriller
66,4.5,Comedy|Drama|Romance
66,4.5,Comedy|Drama
66,4.5,Comedy|Drama|Sci-Fi
66,5.0,Drama|Romance
66,5.0,Adventure|Film-Noir|Sci-Fi|Thriller
66,4.0,Action|Crime|Thriller
66,5.0,Comedy|Drama|Romance
66,4.0,Comedy|Mystery|Thriller
66,1.0,Horror|Sci-Fi
66,4.5,Comedy|Crime|Drama|Romance|Thriller
66,3.0,Action|Romance|Sci-Fi|Thriller
66,3.5,Action|Comedy|Crime|Thriller
66,4.0,Comedy|Romance
66,5.0,Drama
66,5.0,Drama
66,4.0,Drama
66,4.0,Comedy|Drama
66,3.5,Action|Comedy|Crime|Drama
66,3.5,Action|Comedy|Crime|Drama
66,3.0,Action|Comedy|Crime|Drama
66,3.0,Adventure|Comedy|Sci-Fi
66,4.5,Action|Adventure|Drama
66,4.0,Drama|Romance
66,4.5,Action|Drama|War
66,3.0,Action|Adventure|Fantasy
66,4.0,Adventure|Animation|Children|Drama
66,4.5,Drama|Romance
66,4.0,Action|Crime|Drama
66,4.5,Comedy|Drama|Romance
66,4.0,Comedy|Romance
66,4.5,Comedy
66,3.5,Crime|Drama|Thriller
66,5.0,Action|Horror|Sci-Fi|Thriller
66,3.5,Drama|Fantasy|Romance
66,3.5,Comedy
66,4.0,Drama
66,3.5,Drama|Fantasy|Mystery|Romance
66,3.5,Adventure|Animation|Children|Comedy
66,4.0,Western
66,4.0,Drama
66,4.0,Action|Adventure|Drama
66,4.0,Comedy
66,4.0,Adventure|Comedy
66,5.0,Comedy|Crime
66,5.0,Action|Sci-Fi|Thriller
66,3.5,Comedy|Crime
66,4.5,Comedy
66,2.0,Action|Adventure|Comedy|Fantasy|Horror|Thriller
66,3.0,Action|Adventure|Sci-Fi
66,5.0,Drama|Horror|Sci-Fi
66,4.5,Action|Adventure|Comedy
66,5.0,Animation|Comedy|Musical
66,4.0,Comedy|Romance
66,4.0,Drama|Horror|Thriller
66,3.5,Action|Comedy|Sci-Fi
66,5.0,Drama|Horror|Mystery
66,4.0,Action|Mystery
66,4.0,Comedy
66,4.0,Comedy|Drama|Fantasy|Romance
66,3.5,Action|Drama|Romance|Thriller
66,3.0,Comedy|Romance
66,5.0,Drama|Romance
66,4.0,Comedy
66,4.5,Action|Western
66,4.0,Action|Crime|Thriller
